120.53881583872862	1034944.9375
120.55925017884147	1035051.0625
120.57968441895355	1035008.75
120.60011885905988	1035009.625
120.62055319923093	1034975.4375
120.64098743934301	1035041.3125
120.66142177950678	1035024.75
120.6818562196786	1035008.4375
120.70229045979067	1035073.375
120.72272479995445	1035042.1875
120.74315924018447	1035056.25
120.76359348035476	1035123.6875
120.78402782051853	1035120.3125
120.80446216074779	1035141.3125
120.82489650091884	1035081.9375
120.84533084114082	1035054.6875
120.86576518137008	1035063.5
120.8861996216001	1035091.875
120.90663386182132	1035122.4375
120.92706820205058	1035085.375
120.94750264227332	1035057.0625
120.96793688250182	1035113.625
120.98837122278928	1035114.125
121.00880546301778	1035097.875
121.02923990329873	1035090.6875
121.0496742435862	1035101.625
121.07010858381545	1035196.5
121.09054292409564	1035173.75
121.11097726438311	1035105
121.13141160472878	1035074
121.15184584500821	1035080.1875
121.17228028529644	1035042.75
121.1927146255839	1035088.625
121.21314886592154	1035087.375
121.23358330626797	1035041.3125
121.25401764655544	1035058.8125
121.27445188689308	1034646.3125
121.29488622723875	1030062.25
121.31532066752698	1028586.4375
121.33575500786537	1028427.6875
121.35618924821028	1028197.8125
121.37662368861493	1028141.125
121.39705802895332	1028599.8125
121.41749226929824	1029404.375
121.43792660964391	1033991.5625
121.45836105004128	1035143.3125
121.47879529038619	1035015.6875
121.49922963079007	1035189.375
121.51966397112847	1035061.125
121.54009841153311	1035057.125
121.56053275193699	1035071
121.58096699233283	1035094.875
121.60140143273748	1035150
121.62183577308315	1035203.25
121.64227001347899	1035087.6875
121.66270435388287	1035193.4375
121.68313879434572	1035163.0625
121.70357303474157	1035161.8125
121.72400737514545	1035127.9375
121.74444181555009	1035062.1875
121.76487605600414	1035305.375
121.78531039640802	1035196.3125
121.8057447368119	1035157.9375
121.82617907726672	1035159.875
121.8466134176706	1035224.3125
121.86704775813268	1035114.4375
121.88748209852929	1035166
121.90791643899138	1035131.0625
121.92835077945347	1035138
121.94878501984931	1035087.625
121.96921946031216	1035269.75
121.98965380077425	1035205.875
122.01008804117737	1035138.625
122.03052248163294	1035190.5625
122.05095682209503	1035187.5625
122.07139116254984	1035134.625
122.09182540301117	1035194.3125
122.11225984341581	1035152.875
122.13269418392883	1035211.5625
122.15312842433195	1035249.0625
122.1735628647948	1035207
122.19399720524962	1035130.625
122.21443144571094	1035207.5625
122.23486578617303	1035356.875
122.2553002266286	1035176
122.27573446708993	1035214.3125
122.29616880761023	1035175.3125
122.3166032480658	1035162.5
122.33703748852713	1035126.6875
122.35747182898922	1035197.8125
122.37790616944403	1035133.3125
122.39834060990688	1035114.3125
122.41877485036821	1035178.75
122.43920919082302	1035097.6875
122.45964363128587	1035091.8125
122.4800778717472	1035051.6875
122.50051221220201	1035067.1875
122.52094645266334	1035151.5
122.5413808931844	1035257.1875
122.56181523363921	1035088.25
122.5822495741013	1035254.3125
122.60268391456339	1035154.375
122.6231182550182	1035338.5
122.64355259548029	1035326.3125
122.66398683594161	1035239.1875
122.68442127639719	1035376.625
122.70485561685928	1035312.3125
122.7252898573206	1035201.5625
122.74572429777618	1035298.75
122.76615863823827	1035328.8125
122.78659287864139	1035236.0625
122.8070272190962	1035186.6875
122.82746165955905	1035266.75
122.84789600002114	1035158.75
122.86833034047595	1035186.5
122.88876468093804	1035202.4375
122.90919902140013	1035195.5625
122.92963336179673	1035122.5
122.95006760225806	1035155
122.9705020426627	1035248
122.99093638311751	1035096.375
123.01137062352063	1035052.4375
123.03180506398348	1035069.625
123.0522394044383	1035103.6875
123.07267374484218	1035035.5625
123.0931079852453	1035074.4375
123.11354242570087	1035021.0625
123.13397676610475	1035054.875
123.15441100650787	1035066.375
123.17484544696345	1035002.375
123.19527978736733	1035129.1875
123.21571402777045	1035082.5
123.23614836817433	1035102.5625
123.2565828085717	1034978.4375
123.27701704897481	1035031.25
123.29745138937142	NaN
123.31788582971785	1034987.5
123.33832007012097	1034923.9375
123.35875441052485	1034978.5625
123.37918875086325	1034949.5
123.39962319126789	1035006.3125
123.42005743160553	1034980.5625
123.44049177200941	1034909.375
123.46092621235584	1034979.5625
123.48136045275896	1034244.4375
123.50179479309736	1029544.0625
123.52222903344227	1028363.75
123.54266347378143	1028111.25
123.5630978141271	1027928.5625
123.58353215447278	1028053.1875
123.60396649481845	1028458.6875
123.62440083509864	1029474.375
123.64483517544431	1034085.4375
123.66526941573102	1035045.5625
123.68570385607018	1034985.9375
123.70613819635764	1034984.375
123.72657243664435	1034930.25
123.7470068769835	1034901.125
123.76744121727097	1034928.4375
123.78787545755767	1034731.1875
123.80830979783786	1034981.4375
123.82874423812609	1034849.125
123.84917847835459	1034946.875
123.86961281863478	1034988.75
123.890047258923	1035030.6875
123.91048159914499	1034987.9375
123.93091583937348	1034948.5625
123.95135017966095	1034897.6875
123.97178461988369	1035020.75
123.99221886011219	1035042.0625
124.01265320034145	1034990.6875
124.03308764056419	1035062.125
124.05352188073448	1034975.875
124.07395622096374	1034983.75
124.09439056113479	1034924.8125
124.11482490135677	1034921.0625
124.13525924152782	1035005.9375
124.1556935816916	1034975.5625
124.1761280218634	1035015.0625
124.1965622620337	1034947.75
124.21699660220474	1034989.5
124.23743094231031	1034974.125
124.25786528248136	1034979.625
124.27829962258693	1035007
124.29873396269977	1035042.9375
124.31916840281337	1034981.6875
124.33960264292546	1035007.375
124.36003698303102	1035028.625
124.38047132314387	1035016.25
124.40090566319122	1035048.625
124.42134000330407	1035012.25
124.4417743433587	1035010.25
124.46220878340682	1034971.4375
124.4826430234607	1035030.75
124.50307736351533	1034991.1875
124.5235116035692	1035025.5
124.54394604361732	1035119.6875
124.56438038361375	1035077.625
124.58481462360942	1034994.75
124.60524906359933	1034877.3125
124.62568340359576	1034846.25
124.64611774358491	1034747.625
124.66655198358058	1034913
124.68698642351956	1034812.6875
124.70742076351598	1034822.5
124.72785500344617	1034857.5625
124.74828944338515	1034907.8125
124.76872378331609	1034972.875
124.78915802325355	1034880.4375
124.80959236313356	1034915.25
124.83002680307254	1034897.875
124.85046104294452	1034910.8125
124.87089538282453	1034892.625
124.89132972270454	1034878.75
124.91176416257804	1034853.0625
124.93219840239908	1034933.75
124.95263274222089	1034926.625
124.97306718209438	1034915.0625
124.99350142191543	1034926.375
125.01393576167902	1034843.875
125.03437000149279	1034887.5
125.05480444131535	1034889.5625
125.07523878107895	NaN
125.09567312083527	1034906.5
125.11610746059887	1034820.8125
125.13654180036247	1034901.0625
125.15697614006058	1034960.6875
125.1774103797652	1034773.0625
125.19784481952956	1034828.8125
125.21827915922768	1034809
125.2387133988741	1034841.6875
125.25914783858025	1034872.625
125.27958217827836	1034899
125.30001641792478	1034885.3125
125.32045075757196	1034791.1875
125.34088519715442	1034895.3125
125.36131943680084	1034765.5625
125.38175377638981	1034796.9375
125.40218821603048	1034861.375
125.42262255561945	1034784.3125
125.44305679514946	1034876.8125
125.46349113473116	1034796
125.48392557426268	1034783
125.5043598138509	1034822.9375
125.52479415337439	1034903
125.54522859290591	1034802.75
125.56566283237771	1034753.9375
125.5860971719012	1034761.25
125.60653151137376	1034741
125.62696585078811	1034742.4375
125.64740029025415	1034722.1875
125.66783452972595	1034867.4375
125.68826896914106	1033603.75
125.70870330854814	1029046.5
125.72913754790352	1028162.125
125.74957188731787	1027892.3125
125.7700063266675	1027747.5
125.79044056602288	1027901.4375
125.81087490537902	1028188.75
125.83130934467044	1029540.9375
125.85174358402583	1034211.75
125.87217792332376	1034754.9375
125.89261226255621	1034726.4375
125.91304660185415	1034657.75
125.93348094109388	1034748.8125
125.95391528032633	1034703.4375
125.97434971956682	1034820
125.99478395880578	1034778.5
126.01521829798003	1034732.6875
126.03565253716079	1034739.0625
126.05608697634307	1034868.1875
126.07652131551731	1034776.9375
126.09695555463986	1034866.3125
126.11738999376394	1034765.5625
126.13782433287997	1034790.9375
126.15825867200329	1034793.625
126.17869291106763	1034903.75
126.19912735012622	1034810.8125
126.21956168919132	1034747.8125
126.23999592819746	1034882.0625
126.26043036725605	NaN
126.28086470626295	1034859.5625
126.30129894521087	1034867.3125
126.3217332842105	1034817.125
126.34216772315995	1034919.0625
126.36260196210787	1034851.875
126.38303630104929	1034859.875
126.40347073994053	1034804
126.42390507883101	1034848.8125
126.44433931771346	1034854.5
126.46477365654573	1034751.875
126.48520809543697	1034733.9375
126.50564233426121	1034690.625
126.52607667303528	1034719.75
126.54651091186679	1034614.5625
126.56694535063434	1034688.25
126.58737968940841	1034828.0625
126.60781402812427	1034726.375
126.62824836689106	1034724.5625
126.64868270554871	1034764.8125
126.66911704426457	1034760.875
126.68955128297966	1034703.375
126.7099857216308	1034750.875
126.73042006023024	1034692.6875
126.75085429887986	1034739.5
126.77128873748006	1034719.6875
126.7917230760795	1034694.6875
126.81215731467819	1034619.875
126.83259165321215	1034670.625
126.85302609175415	1034629.125
126.87346033022914	1034484.125
126.89389466877037	1034610.9375
126.91432910725416	1034592.5625
126.93476344572991	1034602.4375
126.95519768415397	1034666
126.9756320225788	1034705.125
126.9960664609971	1034648.125
127.01650079936371	1034692.5625
127.03693503778777	1034518
127.05736947608966	1034659.8125
127.07780381445627	1034664.9375
127.09823805276392	1034621.1875
127.11867239106505	1034639.375
127.139106829316	1034663.625
127.15954116762441	1034674.5
127.17997540580836	1034696.4375
127.20040984405932	1034749.125
127.22084418225131	1034774.875
127.24127842043526	1034704.625
127.26171275862725	1034847.625
127.2821471967618	1034707.1875
127.30258143488754	1034710.625
127.32301577296312	1034791
127.34345021109766	1034737.625
127.36388444910699	1034734.9375
127.38431878718256	1034727.5
127.40475312519993	1034580.75
127.42518746321002	1034601.5
127.44562180122739	1034690.5625
127.46605613918655	1034721
127.48649057708099	1034630.3125
127.50692481503938	1034568.5
127.52735915294033	1034643.8125
127.54779339078232	1034610.625
127.56822782867675	1034614.625
127.5886621665195	1034590.625
127.60909650429676	NaN
127.6295308421395	NaN
127.64996517992404	1034578.5625
127.67039951764309	1034624.375
127.69083375542687	1034578.6875
127.71126819315396	1034634.5625
127.7317025308148	1034666.375
127.75213676848216	1034638.5
127.77257110615028	1034637.375
127.79300554375368	1034645.125
127.81343978136283	1034614.9375
127.83387411897274	1034591.8125
127.85430855651794	1034558.25
127.87474279406888	1034657.125
127.89517713156238	1033067.75
127.91561146911408	1028801.125
127.9360458065421	1028091.5
127.95648014397739	1027751.25
127.97691448146361	1027696.25
127.99734891884145	1027796.25
128.01778315621777	1028187.5
128.03821749359486	1029926
128.0586517309639	1034296.875
128.07908616822533	1034540.1875
128.09952050553693	1034715.4375
128.1199548427976	1034466
128.14038918005826	1034533.125
128.16082351731893	1034641.625
128.18125785451412	1034562.125
128.2016920916576	1034502.3125
128.22212652885355	1034583.8125
128.2425608659396	1034581.25
128.26299510308309	1034577.875
128.2834295401699	1034561.625
128.30386387724866	1034532.8125
128.32429811427573	1034593.1875
128.34473255129706	NaN
128.36516688826669	1034625.75
128.38560122523631	1034540.375
128.40603556220594	1034624
128.4264698991101	1034612.25
128.4469042360215	1034552.1875
128.46733857286745	1034569.5625
128.4877728097199	1034562
128.50820724657387	1034687.625
128.52864158336888	1034490.4375
128.54907582009764	1034676.375
128.5695102568352	1034585.75
128.58994459356472	1034567.5
128.61037883030076	1034669.375
128.63081316697935	1034584
128.6512476036005	1034651.1875
128.6716819402136	1034599.875
128.69211617683322	1034572.5625
128.71255061338888	1034677.625
128.73298494995106	1034593.75
128.75341918645427	1034618.75
128.77385352295823	1034689.125
128.7942879594557	NaN
128.81472219590069	1034691.75
128.83515653228096	1034575.9375
128.85559086866851	1034577.9375
128.87602520505607	1034614.5625
128.8964595413854	1034504.6875
128.91689387770748	1034545
128.93732821397862	1034531.375
128.95776255024248	1034629.5625
128.97819688651362	1034535.1875
128.99863112272578	1034519.4375
129.01906555893947	1034431.0625
129.0394998950287	1034515.6875
129.05993413118267	1034495.5625
129.08036856727267	1034229.0625
129.10080290336919	1034362.0625
129.1212372394075	1034423.8125
129.14167147544504	1034543.25
129.16210591147683	1034528.5
129.18254024739872	1034561.875
129.20297448331985	1034573.125
129.22340891929343	1034637.875
129.24384325515712	1034503.5
129.26427749102004	1034610.1875
129.28471182687645	1034503.5
129.30514626262448	1034473.3125
129.3255804984874	1034455.3125
129.3460148342274	1034543.1875
129.366449269859	1034539.75
129.3868835056055	1034593.9375
129.4073178412291	1034619.375
129.42775217685994	1034633.3125
129.44818661248428	1034617.5625
129.46862084811437	1034670.75
129.4890551836288	1034554.6875
129.509489619144	1034543.25
129.5299238546504	1034612.125
129.55035819016484	1034556.375
129.57079252556287	1034705.0625
129.5912268609536	1034598.875
129.61166119635163	1034641.8125
129.63209553174966	1034514
129.652529867024	1034512.8125
129.6729642023056	1034576.75
129.6933985375872	1034508
129.71383287286153	1034696.375
129.73426720802672	1034583.0625
129.7547015431919	1034538.0625
129.77513587834983	1034580.8125
129.79557031351578	1034574.875
129.8160045485638	1034578.5
129.8364388836053	1034506.5
129.85687321865407	1034528.9375
129.87730755358643	1034527.1875
129.89774188862793	1034506.125
129.9181762235603	1034472.6875
129.93861055849266	1034611.8125
129.95904489330132	1034519.4375
129.97947922811727	1034627.0625
129.99991346293245	1034472.375
130.02034789774189	1034437.125
130.04078223255783	1034424.6875
130.0612164672566	1034515
130.08165080194885	1034508
130.10208523664915	1032259.875
130.1225194712315	1028502.25
130.14295380580734	1027904.9375
130.1633882403912	1027845.875
130.18382257497433	1027766.25
130.204256809433	1027985.625
130.2246911438997	1028482.625
130.24512557836715	1029748.0625
